businessName,inspectionId,license,facilityType,risk,inspectionDate,inspectionType,pastFail,timeSinceLast,licenseStartDate,expirationDate,address,city,state,zipCode,ward,precinct,policeDistrict,licenseDescription,location,ageAtInspection,consumptionOnPremises,tobaccoRetail,limitedLicense,packageGoods,outdoorPatio,placeOfAmusement,tavern,retailFoodEstablishment,catersLiquorLicense,fillingStation,addressCount,wardCount,districtCount,foodType,burglary,sanitation,garbage,rodents,pastResponse
BURRITOS JUAREZ,1305244,2055070,Restaurant,Risk 1 (High),01/04/2013,Canvass,0,0.594520548,24/05/2011,15/06/2013,5935 S PULASKI RD 1ST 1,CHICAGO,IL,60629,13,w_13_p_18,8,Retail Food Establishment,"(41.78492213391504, -87.7227863914915)",1.857534247,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,24.01525788,18.73220519,5.981701068,15.66371363,0
BUTTERFLY,1206398,1618925,Restaurant,Risk 1 (High),18/12/2012,Canvass,0,1.767123288,16/11/2012,15/11/2014,1156 W GRAND AVE  1,CHICAGO,IL,60642,27,w_27_p_53,12,Retail Food Establishment,"(41.89119527078575, -87.65688615805686)",5.093150685,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,10.91645273,36.30465552,24.50965711,37.88855769,0
BUTTERFLY SUSHI BAR AND THAI CUISINE ON MADISON STREET,1324498,2074427,Restaurant,Risk 1 (High),04/06/2013,Canvass,0,0.980821918,16/02/2013,15/02/2015,1131 W MADISON ST 1,CHICAGO,IL,60607,2,w_2_p_16,12,Retail Food Establishment,"(41.881535752397575, -87.65558048597315)",2.375228311,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,19.65751934,33.07266019,4.599330346,2.190097833,0
BUTTERFLY SUSHI & THAI CUISINE ON CHICAGO AVE,679439,1927839,Restaurant,Risk 1 (High),03/04/2012,Canvass,0,0.835616438,16/09/2010,15/09/2012,1421 W CHICAGO AVE 1ST,CHICAGO,IL,60642,27,w_27_p_35,12,Retail Food Establishment,"(41.89602502708334, -87.66327229348566)",3.449315068,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,15.00065565,71.48839452,19.85180464,18.19521885,0
CACTUS BAR & GRILL,1184420,1476100,Restaurant,Risk 1 (High),26/06/2012,Canvass,0,1.457534247,16/05/2012,15/05/2014,404-412 S WELLS ST,CHICAGO,IL,60607,2,w_2_p_49,1,Retail Food Establishment,"(41.8766941556357, -87.63383683833278)",5.117808219,0,0,0,0,0,1,1,0,0,0,1,1,1,bar,16.00330192,11.90613784,0.046812189,6.365443354,0
CAFE 787,1326372,1868384,Restaurant,Risk 1 (High),15/03/2013,Canvass,0,0.890410959,16/01/2013,15/01/2015,6019 W FULLERTON AVE 1,CHICAGO,IL,60639,37,w_37_p_11,25,Retail Food Establishment,"(41.923702612440245, -87.77659418436261)",4.797260274,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,50.23426575,11.8231336,17.81470324,4.957749536,0
CAFE 787,1214344,1868384,Restaurant,Risk 1 (High),24/04/2012,Canvass,0,1.947945205,16/01/2011,15/01/2013,6019 W FULLERTON AVE 1,CHICAGO,IL,60639,37,w_37_p_11,25,Retail Food Establishment,"(41.923702612440245, -87.77659418436261)",3.906849315,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,27.20731242,28.65546224,26.46634365,12.1931413,0
CAFE BA BA REEBA,1301004,4378,Restaurant,Risk 1 (High),19/12/2012,Canvass,0,2,16/05/2011,15/05/2013,2024-2028 N HALSTED ST,CHICAGO,IL,60614,43,w_43_p_11,18,Retail Food Establishment,"(41.918943198725025, -87.64868497024028)",5.600114155,1,0,0,0,1,1,0,0,1,0,1,1,1,breakfast,49.81825844,19.94292766,41.59354588,94.66224615,1
CAFE BELLA INCORPORATED,1353861,1942619,Restaurant,Risk 1 (High),25/07/2013,Canvass,0,0.805479452,16/11/2011,15/11/2013,3311 W FULLERTON AVE 1,CHICAGO,IL,60647,35,w_35_p_34,14,Retail Food Establishment,"(41.92456428740769, -87.71106462837874)",4.495776256,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,30.58342219,71.53142335,5.802218096,64.65511268,0
CAFE BELLA INCORPORATED,1285712,1942619,Restaurant,Risk 1 (High),04/10/2012,Canvass,0,1.561643836,16/11/2011,15/11/2013,3311 W FULLERTON AVE 1,CHICAGO,IL,60647,35,w_35_p_34,14,Retail Food Establishment,"(41.92456428740769, -87.71106462837874)",3.690296804,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,57.95195598,21.26195876,17.64660048,49.97757554,0
CAFE CON LECHE (CCLB),1230077,2065296,Restaurant,Risk 1 (High),13/07/2012,Canvass,0,0,09/02/2012,15/02/2014,1732 N MILWAUKEE AVE 1,CHICAGO,IL,60647,32,w_32_p_2,14,Retail Food Establishment,"(41.91273041812944, -87.68132703318662)",0.424543379,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,34.44721292,34.22519049,6.328773449,45.54365089,0
CAFE CON LECHE D' NOCHE,1206422,2004043,Restaurant,Risk 1 (High),28/01/2013,Canvass,0,1.02739726,16/11/2012,15/11/2014,2710-2714 N MILWAUKEE AVE 1,CHICAGO,IL,60647,35,w_35_p_17,14,Retail Food Establishment,"(41.930392307909585, -87.70980517549702)",2.25216895,1,0,0,0,1,0,0,0,0,0,1,1,1,breakfast,46.09381652,68.16565791,17.81517891,190.3900917,1
CAFE EL TAPATIO,1322539,1954681,Restaurant,Risk 1 (High),06/06/2013,Canvass,0,0.77260274,16/02/2013,15/02/2015,3400 N ASHLAND AVE,CHICAGO,IL,60657,32,w_32_p_22,19,Retail Food Establishment,"(41.943432313397565, -87.66891275635102)",3.553310502,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,28.43084691,22.08999074,24.06939731,34.98559908,1
CAFE FRESCO,1301043,31079,Restaurant,Risk 1 (High),26/12/2012,Canvass,0,2,16/11/2012,15/11/2014,1202 W GRAND AVE,CHICAGO,IL,60642,27,w_27_p_53,12,Retail Food Establishment,"(41.89118844970238, -87.65756869828567)",5.115068493,1,0,0,0,1,0,0,0,0,0,1,1,1,breakfast,11.70317132,36.87040093,20.74395331,33.33644639,0
CAFE LUIGI,1092517,1093231,Restaurant,Risk 1 (High),29/07/2013,Canvass,0,0.745205479,16/04/2013,15/04/2015,2548 N CLARK ST,CHICAGO,IL,60614,43,w_43_p_33,19,Retail Food Establishment,"(41.92900136788458, -87.64266559286979)",6.208219178,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,16.40846477,32.47206455,9.027131925,82.70302015,0
CAFE MARBELLA,1354190,2083396,Restaurant,Risk 1 (High),09/08/2013,Canvass,0,0.005479452,16/03/2013,15/03/2015,5527-5531 N MILWAUKEE AVE 1ST,CHICAGO,IL,60630,45,w_45_p_34,16,Retail Food Establishment,"(41.982350141069084, -87.77365984476519)",2.421803653,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,7.183732949,10.68570293,42.19829079,16.49626107,0
CAFE' ONE 11,1150750,2108766,Restaurant,Risk 2 (Medium),19/09/2012,Canvass,0,1.060273973,09/09/2011,15/09/2013,3752 W 111TH ST 1ST,CHICAGO,IL,60655,19,w_19_p_4,22,Retail Food Establishment,"(41.691454057679444, -87.71512217825469)",1.030136986,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,0.014126978,1.10088164,8.380199632,1.823633117,0
CAFE PRAGUE,1285940,1224303,Restaurant,Risk 1 (High),17/10/2012,Canvass,0,1.515068493,16/10/2011,15/10/2013,6710-6712 W BELMONT AVE 1,CHICAGO,IL,60634,36,w_36_p_13,16,Retail Food Establishment,"(41.938301331832676, -87.79374071818236)",4.923173516,1,0,1,0,0,0,0,0,0,0,1,1,1,breakfast,22.30406493,21.32351406,33.66534103,41.14683738,0
CAFE RENEE,1290284,2129708,Restaurant,Risk 1 (High),05/02/2013,Canvass,0,0.84109589,05/04/2012,15/04/2014,6411 W 63RD ST,CHICAGO,IL,60638,23,w_23_p_43,8,Retail Food Establishment,"(41.777559668636364, -87.78171661702254)",0.83847032,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,18.60462197,2.769384971,18.34278733,35.68370369,0
CAFE SELMARIE,1214889,1069067,Restaurant,Risk 1 (High),15/05/2012,Canvass,0,1.643835616,16/09/2011,15/09/2013,4729 N LINCOLN AVE,CHICAGO,IL,60625,47,w_47_p_33,19,Retail Food Establishment,"(41.96740659751604, -87.68761642361608)",4.498515982,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,25.42416155,20.7917043,25.8697902,37.65669798,1
CAFE SOCIETY INC,1114632,1171329,Restaurant,Risk 1 (High),17/01/2013,Canvass,0,1.408219178,16/06/2012,15/06/2014,1801 S INDIANA AVE,CHICAGO,IL,60616,42,w_42_p_18,1,Retail Food Establishment,"(41.85783824203235, -87.62218405329706)",5.427511416,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,13.6741956,12.96031181,10.21170298,10.30231734,1
CAFE TEAMO,1099095,1909508,Restaurant,Risk 1 (High),19/07/2013,Canvass,0,1.271232877,16/09/2011,15/09/2013,2644 W LAWRENCE AVE,CHICAGO,IL,60625,40,w_40_p_6,20,Retail Food Establishment,"(41.96866667784164, -87.69563454792815)",5.068493151,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,26.44543283,24.3212764,15.73216025,44.88594096,0
CAFE VIENNA & CATERING INC,1214452,1543605,Other,Risk 1 (High),27/04/2012,Canvass,0,0.350684932,16/04/2011,15/04/2013,2523 N CLARK ST,CHICAGO,IL,60614,43,w_43_p_27,19,Retail Food Establishment,"(41.928487374216466, -87.64204435669477)",4.953424658,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,47.67927295,39.10497344,13.6524972,188.285407,0
CAFFE BACI,1134580,39265,Restaurant,Risk 1 (High),21/09/2012,Canvass,0,0.923287671,16/09/2012,15/09/2014,225 W WACKER DR 1ST,CHICAGO,IL,60606,42,w_42_p_9,1,Retail Food Establishment,"(41.88670922202607, -87.6347108994595)",4.851940639,1,0,0,0,1,0,0,0,0,0,3,1,1,breakfast,11.73000619,13.3582221,1.137246412,5.358521003,0
CAFFEE BOCACHO,679676,1246556,Restaurant,Risk 2 (Medium),09/04/2012,Canvass,1,0.235616438,16/02/2011,15/02/2013,3018 W DEVON AVE 1 #,CHICAGO,IL,60659,50,w_50_p_10,24,Retail Food Establishment,"(41.99757010822183, -87.70533760232439)",5.14783105,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,59.93841751,11.71714983,45.32179872,140.3011773,0
CAFFE ITALIA,659447,9648,Restaurant,Risk 1 (High),23/11/2011,Canvass,0,2,16/02/2010,15/02/2012,2625 N HARLEM AVE,CHICAGO,IL,60707,36,w_36_p_15,25,Retail Food Establishment,"(41.927927018691754, -87.80624603489264)",4.769863014,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,6.125559165,10.86980839,10.89878655,12.17129316,0
CAFFE' OLIVA,1360522,2152750,Restaurant,Risk 1 (High),27/08/2013,Canvass,0,1.17260274,26/06/2012,15/07/2014,550 E GRAND AVE,CHICAGO,IL,60611,42,w_42_p_11,18,Retail Food Establishment,"(41.89206360112178, -87.61253372392397)",1.169863014,1,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,1.859505473,2.552494461,0.555881281,1.702240508,1
CAFFE & RESTAURANT YUGOSLAVIA,679661,1245673,Restaurant,Risk 1 (High),09/04/2012,Canvass,1,0.016438356,16/09/2011,15/09/2013,2625 W LAWRENCE AVE,CHICAGO,IL,60625,47,w_47_p_15,19,Retail Food Establishment,"(41.96845247365508, -87.69487467681566)",4.399885845,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,14.89968633,14.10265876,35.08921567,23.85190437,0
CALIFORNIA FOOD MART,1146473,1928274,Grocery Store,Risk 1 (High),30/07/2013,Canvass,0,1.947945205,16/09/2012,15/09/2014,735 S CALIFORNIA AVE 1ST,CHICAGO,IL,60612,2,w_2_p_33,11,Retail Food Establishment,"(41.87186697013989, -87.69589834683019)",4.810958904,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,11.66399932,22.55856649,8.931127719,61.72974113,1
CALUMET BAKERY,1296422,5508,Other,Risk 2 (Medium),13/06/2013,Canvass,0,2,16/07/2012,15/07/2014,2510 E 106TH ST 1ST,CHICAGO,IL,60617,10,w_10_p_36,4,Retail Food Establishment,"(41.702880871411324, -87.56271754437995)",5.830136986,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,23.75943816,27.84237168,44.94495745,3.586802718,0
CALUMET FISHERIES INC,1155064,3543,Restaurant,Risk 2 (Medium),23/05/2013,Canvass,0,2,16/07/2012,15/07/2014,3259 E 95TH ST,CHICAGO,IL,60617,10,w_10_p_45,4,Retail Food Establishment,"(41.72273269460603, -87.5445308299031)",5.77260274,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,8.251538094,0.175204666,1.415912762,0.187119702,0
CAMERON'S ICE CREAM & GRILL,1301070,1875095,Restaurant,Risk 1 (High),31/12/2012,Canvass,0,2,16/03/2011,15/03/2013,1401 W DIVERSEY PKWY,CHICAGO,IL,60614,32,w_32_p_43,19,Retail Food Establishment,"(41.932369724412666, -87.66362490887654)",5.095890411,0,0,0,0,0,0,0,0,0,0,1,1,1,dessert,35.47618676,27.9935646,21.38704905,144.5394587,0
CANTEEN,1360388,3032,Restaurant,Risk 1 (High),20/08/2013,Canvass,0,1.019178082,16/06/2013,15/06/2015,251 E HURON ST  6TH F,CHICAGO,IL,60611,42,w_42_p_41,18,Retail Food Establishment,"(41.89490330235543, -87.62074372623964)",6.016438356,0,0,0,0,0,0,0,0,0,0,2,1,1,unknown,10.8941648,2.059958051,0.257750001,6.28152351,0
Canteen @ Truman College,679633,21604,Restaurant,Risk 1 (High),20/03/2012,Canvass,0,1.583561644,16/04/2010,15/04/2012,1145 W WILSON AVE  TRUMA,CHICAGO,IL,60640,46,w_46_p_32,19,Retail Food Establishment,"(41.965267394985155, -87.65923797731207)",4.849315068,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,24.19979991,12.50773579,1.236831574,2.681172703,0
Canteen @ West Side Tech Institute,598414,21611,Restaurant,Risk 1 (High),18/10/2011,Canvass,0,1.112328767,16/04/2010,15/04/2012,2800 S WESTERN AVE  WESTS,CHICAGO,IL,60608,25,w_25_p_5,10,Retail Food Establishment,"(41.84111017537837, -87.68542554468726)",4.42739726,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,0.648780425,0.653686775,0.544935935,0.267448027,1
CAPTAIN MORGAN'S,1322550,2078712,Restaurant,Risk 2 (Medium),12/06/2013,Canvass,0,1.093150685,16/09/2011,15/09/2013,1060 W ADDISON ST 1,CHICAGO,IL,60613,44,w_44_p_31,19,Retail Food Establishment,"(41.94731748901495, -87.65641794764645)",2.262899543,1,0,0,0,1,0,0,0,0,0,1,1,1,unknown,34.67974365,18.8394632,8.818732004,49.9534946,0
CARAVAN,1235780,2088536,Restaurant,Risk 1 (High),10/05/2013,Canvass,0,1.134246575,13/07/2011,15/07/2013,4810 N BROADWAY  1,CHICAGO,IL,60640,48,w_48_p_40,20,Retail Food Establishment,"(41.96935748217429, -87.65982656853042)",1.82739726,0,0,0,0,0,1,1,0,0,0,1,1,1,unknown,22.56641405,44.44597933,0.030162442,9.973542554,0
CARDONA'S,521931,1273690,Restaurant,Risk 1 (High),08/12/2011,Canvass,0,1.22739726,16/09/2011,15/09/2013,3537 W LAWRENCE AVE,CHICAGO,IL,60625,33,w_33_p_9,17,Retail Food Establishment,"(41.96825094865302, -87.71732730641341)",4.063013699,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,28.42283101,20.86197959,6.707317115,11.98587865,1
CARIBBEAN AMERICAN BAKING CO,1301163,6122,Other,Risk 3 (Low),07/01/2013,Canvass,0,2,16/10/2012,15/10/2014,1547 W HOWARD ST,CHICAGO,IL,60626,49,w_49_p_5,24,Retail Food Establishment,"(42.01925790572346, -87.67012085257664)",5.147945205,0,0,0,0,0,0,0,0,0,0,2,1,1,unknown,38.92494897,145.9531277,5.108637405,12.30910899,0
CARIBBEAN JERK & SOUL FOOD,1285293,1679257,Restaurant,Risk 1 (High),17/09/2012,Canvass,0,0.852054795,16/06/2011,15/06/2013,6242 S WESTERN AVE,CHICAGO,IL,60636,15,w_15_p_29,8,Retail Food Establishment,"(41.77976244042688, -87.68380139365482)",5.588926941,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,54.55640415,54.91039332,28.04095632,34.98846674,1
CARIBOU COFFE CO. INC.,1345425,1489490,Restaurant,Risk 2 (Medium),02/08/2013,Canvass,0,1.632876712,16/02/2012,15/02/2014,20 N MICHIGAN AVE,CHICAGO,IL,60602,42,w_42_p_9,1,Retail Food Establishment,"(41.88254020245772, -87.62453094472777)",6.462899543,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,10.63540896,16.869055,2.65E-05,31.15522735,0
CARIBOU COFFEE CO. INC.,1096361,1445539,Other,Risk 2 (Medium),14/06/2012,Canvass,0,0.671232877,16/02/2012,15/02/2014,800 S WABASH AVE,CHICAGO,IL,60605,2,w_2_p_58,1,Retail Food Establishment,"(41.871774308984264, -87.62608279394205)",5.328652968,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,13.83522307,6.02185486,0.003949688,15.50621623,1
CARIBOU COFFEE COMPANY #778,612573,1597168,Restaurant,Risk 2 (Medium),22/11/2011,Canvass,0,0.942465753,16/02/2010,15/02/2012,600 N KINGSBURY ST,CHICAGO,IL,60654,42,w_42_p_67,18,Retail Food Establishment,"(41.89223372222434, -87.6406157447626)",4.767123288,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,5.187873358,14.35632503,3.171789564,10.45526938,1
CARMINE'S CLAM HOUSE INC,1138714,35388,Restaurant,Risk 1 (High),20/12/2012,Canvass,0,1.249315068,16/03/2011,15/03/2013,1043 N RUSH ST 1ST,CHICAGO,IL,60611,42,w_42_p_1,18,Retail Food Establishment,"(41.90209180660765, -87.62799276252716)",5.602853881,1,0,0,0,1,0,0,0,0,0,1,1,1,unknown,26.37608521,36.53572712,11.62411486,39.67135314,1
CARNICERIA AGUASCALIENTES,1343318,8475,Grocery Store,Risk 1 (High),07/06/2013,Canvass,0,0.969863014,16/08/2012,15/08/2014,3132 W 26TH ST 1ST,CHICAGO,IL,60623,12,w_12_p_15,10,Retail Food Establishment,"(41.84464000358168, -87.70387454997125)",5.81369863,1,1,0,1,0,0,0,0,0,0,1,1,1,grocery,17.11128455,26.7945296,30.96755711,19.16615453,0
CARNICERIA GERARDO'S,509387,40503,Grocery Store,Risk 1 (High),25/10/2011,Canvass,0,1.202739726,16/06/2011,15/06/2013,3116 W POPE JOHN PAUL II DR,CHICAGO,IL,60632,14,w_14_p_23,9,Retail Food Establishment,"(41.815529359881204, -87.70255656657088)",4.194520548,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,8.498168142,16.06398689,24.03937903,46.37146888,1
CARNICERIA GUANAJUATO,1277380,2069477,Other,Risk 1 (High),20/09/2012,Canvass,0,1.750684932,22/12/2010,15/12/2012,5250-5258 W FULLERTON AVE 1,CHICAGO,IL,60639,31,w_31_p_35,25,Retail Food Establishment,"(41.92418914583158, -87.75822974122624)",1.74783105,0,0,1,0,0,0,0,0,0,0,1,1,1,grocery,20.11585965,43.62002235,28.65468482,28.72469031,0
CARNICERIA GUANAJUATO #3,1360312,2060960,Other,Risk 1 (High),16/08/2013,Canvass,0,1.161643836,16/11/2012,15/11/2014,3132-3142 N CALIFORNIA AVE 1ST,CHICAGO,IL,60618,33,w_33_p_13,14,Retail Food Establishment,"(41.93856971527589, -87.69794594553062)",2.742351598,0,0,0,1,0,0,0,0,0,0,1,1,1,grocery,28.77187551,23.31044457,18.70321582,23.83828472,1
"CARNICERIA LA CANADA, INC",1080211,41971,Grocery Store,Risk 1 (High),22/03/2012,Canvass,0,0.695890411,16/10/2011,15/10/2013,6115 S KEDZIE AVE,CHICAGO,IL,60629,15,w_15_p_32,8,Retail Food Establishment,"(41.78215629877703, -87.70308002223156)",4.350570776,0,0,1,0,0,0,0,0,0,0,1,1,1,grocery,23.50961684,14.24756503,44.10033916,10.55529439,0
"CARNICERIA LA GLORIA NO. 2, INC.",1146293,1514813,Grocery Store,Risk 1 (High),07/02/2013,Canvass,0,0.326027397,16/06/2011,15/06/2013,2744 W 55TH ST,CHICAGO,IL,60632,14,w_14_p_21,9,Retail Food Establishment,"(41.79381182633236, -87.69315060239883)",5.485045662,0,1,1,0,0,0,0,0,0,0,1,1,1,grocery,26.91153788,9.699661028,21.81421817,12.52595149,1
"CARNICERIA LA HACIENDA, INC.",1227676,1492826,Grocery Store,Risk 1 (High),23/11/2012,Canvass,0,0.731506849,16/10/2011,15/10/2013,3459 W 59TH ST,CHICAGO,IL,60629,16,w_16_p_17,8,Retail Food Establishment,"(41.78602440101399, -87.71060477743812)",5.024657534,0,1,1,1,0,0,0,0,0,0,1,1,1,grocery,13.71904063,10.68097205,21.9170281,43.73469044,0
"CARNICERIA LA HACIENDA, INC.",671003,1492826,Grocery Store,Risk 1 (High),01/03/2012,Canvass,0,0.890410959,16/10/2011,15/10/2013,3459 W 59TH ST,CHICAGO,IL,60629,16,w_16_p_17,8,Retail Food Establishment,"(41.78602440101399, -87.71060477743812)",4.293150685,0,1,1,1,0,0,0,0,0,0,1,1,1,grocery,19.89026041,24.12152801,63.3889267,7.906569713,0
"CARNICERIA LA MEJOR PRODUCE, INC.",1098339,1800292,Grocery Store,Risk 2 (Medium),22/05/2012,Canvass,0,1.671232877,16/12/2010,15/12/2012,2915 N MILWAUKEE AVE 1,CHICAGO,IL,60618,35,w_35_p_6,14,Retail Food Establishment,"(41.93431439937821, -87.71577199910838)",5.238242009,0,1,1,0,0,0,0,0,0,0,1,1,1,grocery,30.15262804,45.23429453,27.33485145,106.1690275,0
CARNICERIA RUIZ INC,1098271,31999,Grocery Store,Risk 1 (High),25/04/2012,Canvass,0,1.723287671,16/05/2011,15/05/2013,3001 N KEDZIE AVE 1ST,CHICAGO,IL,60618,35,w_35_p_1,14,Retail Food Establishment,"(41.935791573062026, -87.70738433276505)",5.191666667,0,1,0,0,0,0,0,0,0,0,1,1,1,grocery,18.80645112,31.9950709,13.1559464,37.57153673,0
Carnicerias Jimenez,1321987,1693,Grocery Store,Risk 1 (High),21/02/2013,Canvass,0,2,16/05/2011,15/05/2013,4204  -04216 W NORTH AVE 1ST,CHICAGO,IL,60639,30,w_30_p_27,25,Retail Food Establishment,"(41.909925247057885, -87.73155721632436)",5.775456621,0,0,0,1,0,0,0,0,0,0,1,1,1,grocery,24.82221625,44.66804723,52.35152954,43.9275441,0
CARNICERIA Y TAQUERIA GUERRERO,634569,2003688,Grocery Store,Risk 1 (High),15/09/2011,Canvass,0,2,23/11/2009,15/11/2011,1856 N RICHMOND ST 1 1,CHICAGO,IL,60647,35,w_35_p_20,14,Retail Food Establishment,"(41.915502045058545, -87.70054895414253)",1.810844749,0,0,0,0,0,0,0,0,0,0,2,1,1,grocery,29.80887844,26.83684682,22.72604726,59.19270619,0
CARNITAS DON MIGUEL,1326390,2192611,Restaurant,Risk 1 (High),18/03/2013,Canvass,0,0.167123288,17/01/2013,15/02/2015,3838 W GRAND AVE 1ST,CHICAGO,IL,60651,30,w_30_p_23,25,Retail Food Establishment,"(41.9048094553048, -87.72270160790991)",0.164269406,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,38.2071326,57.46865448,46.49944205,18.27254151,0
CARNITAS Y TACOS LA INT'L,1146290,34913,Restaurant,Risk 1 (High),06/02/2013,Canvass,0,0.726027397,16/06/2011,15/06/2013,4311 S ARCHER AVE 1ST,CHICAGO,IL,60632,14,w_14_p_23,9,Retail Food Establishment,"(41.815123777699924, -87.70233076057335)",5.482305936,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,23.63136074,12.2320348,48.8750785,25.7269811,0
CARNIVAL GROCERY STORE,1110230,1043148,Grocery Store,Risk 1 (High),05/09/2012,Canvass,0,1.61369863,16/04/2011,15/04/2013,458 W DICKENS AVE,CHICAGO,IL,60614,43,w_43_p_19,18,Retail Food Establishment,"(41.92022010567366, -87.64124292121636)",5.312328767,0,1,0,1,0,0,0,0,0,0,1,1,1,mart,52.71095,7.224916145,6.324848028,89.12370796,0
CARVERY,1292368,43330,Restaurant,Risk 1 (High),06/03/2013,Canvass,0,0.473972603,16/04/2012,15/04/2014,65 W JACKSON BLVD 4TH,CHICAGO,IL,60604,2,w_2_p_49,1,Retail Food Establishment,"(41.878045653481664, -87.6301367989615)",5.811073059,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,15.23655545,29.64944658,0.001988868,37.97932624,0
CASEY MORAN/ THE IVY,1335229,1044796,Restaurant,Risk 1 (High),29/04/2013,Canvass,0,1.010958904,16/06/2012,15/06/2014,3660-3662 N CLARK ST,CHICAGO,IL,60613,44,w_44_p_50,19,Retail Food Establishment,"(41.94873596654509, -87.65792288913369)",5.706849315,1,0,0,0,1,0,0,0,0,0,1,1,1,unknown,14.01392072,11.11548344,30.53163256,32.34992926,1
CASSAVA BREAD LLC,1322423,2048183,Restaurant,Risk 1 (High),18/03/2013,Canvass,0,0.260273973,16/09/2012,15/09/2014,3336 N CLARK ST 1ST,CHICAGO,IL,60657,44,w_44_p_20,19,Retail Food Establishment,"(41.94262488470318, -87.65300871437614)",2.487671233,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,25.14323824,35.56796181,11.77198521,86.203374,1
CASSAVA BREAD LLC,1092221,2048183,Restaurant,Risk 1 (High),05/12/2012,Canvass,0,2,16/09/2012,15/09/2014,3336 N CLARK ST 1ST,CHICAGO,IL,60657,44,w_44_p_20,19,Retail Food Establishment,"(41.94262488470318, -87.65300871437614)",2.205593607,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,56.59000702,30.91182552,9.770730229,113.5815733,0
CATERING BY MAX,1106620,2125525,Other,Risk 1 (High),12/06/2013,Canvass,0,0.991780822,12/01/2012,15/01/2014,5754 N WESTERN AVE 1ST,CHICAGO,IL,60659,40,w_40_p_25,20,Retail Food Establishment,"(41.98660480263769, -87.68968911677794)",1.416324201,0,0,0,0,0,0,0,0,1,0,1,1,1,cater,12.11281422,13.19171598,10.26198709,41.31189421,0
CAVANAUGH'S BAR & RESTAURANT,1114522,75484,Restaurant,Risk 1 (High),24/10/2012,Canvass,0,1.394520548,16/04/2012,15/04/2014,53 W JACKSON BLVD,CHICAGO,IL,60604,2,w_2_p_49,1,Retail Food Establishment,"(41.878050680824906, -87.62978100842273)",5.446575342,1,0,0,0,0,0,0,0,0,0,1,1,1,bar,18.69727164,16.07761756,0.00255196,27.84231457,0
CELLARS MARKET,1292278,18241,Restaurant,Risk 1 (High),18/01/2013,Canvass,0,0.408219178,16/04/2012,15/04/2014,141 W JACKSON BLVD  A112,CHICAGO,IL,60604,2,w_2_p_49,1,Retail Food Establishment,"(41.878025655260835, -87.63206228626693)",5.682305936,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,14.8234158,17.84897665,3.802274056,6.075366474,1
CELTIC CROWN,1188688,404,Other,Risk 1 (High),11/07/2013,Canvass,0,1.287671233,16/12/2012,15/12/2014,4301 N WESTERN AVE,CHICAGO,IL,60618,47,w_47_p_8,19,Retail Food Establishment,"(41.959539275814876, -87.68848380383307)",6.402625571,0,0,0,0,0,0,1,0,0,0,1,1,1,unknown,11.68017886,7.803313652,7.541488915,6.60312712,1
