businessName,inspectionId,license,facilityType,risk,inspectionDate,inspectionType,pastFail,timeSinceLast,licenseStartDate,expirationDate,address,city,state,zipCode,ward,precinct,policeDistrict,licenseDescription,location,ageAtInspection,consumptionOnPremises,tobaccoRetail,limitedLicense,packageGoods,outdoorPatio,placeOfAmusement,tavern,retailFoodEstablishment,catersLiquorLicense,fillingStation,addressCount,wardCount,districtCount,foodType,burglary,sanitation,garbage,rodents,pastResponse,response
EL JARDIN RESTAURANT,1322461,32881,Restaurant,Risk 1 (High),17/04/2013,Canvass,0,2,16/03/2012,15/03/2014,3333-3335 N CLARK ST 1ST,CHICAGO,IL,60657,44,w_44_p_42,19,Retail Food Establishment,"(41.94259951761242, -87.65264482429247)",6.169748858,1,0,1,0,1,0,0,0,0,0,1,1,1,dinner,27.85670065,53.41303707,12.95364063,72.39218563,1,1
CENTRO MARKET,1146245,66257,Grocery Store,Risk 1 (High),14/01/2013,Canvass,0,0.487671233,16/06/2011,15/06/2013,5153-59 S KEDZIE AVE 1ST,CHICAGO,IL,60632,14,w_14_p_37,9,Retail Food Establishment,"(41.799257043707684, -87.70357470655833)",5.419292237,0,1,0,1,0,0,0,0,0,0,1,1,1,grocery,18.20449964,30.24826995,13.89247327,17.20711282,1,1
VILLA'S NUTS & CANDY,1151370,2130253,Grocery Store,Risk 2 (Medium),14/06/2013,Canvass,0,0.024657534,13/01/2012,15/01/2014,5935 S PULASKI RD  5,CHICAGO,IL,60629,13,w_13_p_18,8,Retail Food Establishment,"(41.78492213391504, -87.7227863914915)",1.419063927,0,0,0,0,0,0,0,0,0,0,1,1,1,dessert,24.01607875,18.2062125,12.54166194,33.8999479,0,0
JACKSON PARK HOSPITAL,1118253,1243987,Other,Risk 1 (High),16/04/2012,Canvass,0,1.41369863,16/12/2010,15/12/2012,7531 S STONY ISLAND AVE  264,CHICAGO,IL,60649,8,w_8_p_20,4,Retail Food Establishment,"(41.757815422071765, -87.58556922151126)",5.167009132,0,0,0,0,0,0,0,0,0,0,1,1,1,cater,34.66285301,61.01717997,3.304994014,13.57324993,0,0
Duff's Dogs,1271300,2074607,Restaurant,Risk 1 (High),07/08/2012,Canvass,0,0.706849315,31/01/2011,15/02/2013,4831-4845 N AUSTIN AVE 1,CHICAGO,IL,60630,38,w_38_p_49,16,Retail Food Establishment,"(41.96855858038583, -87.77807227940734)",1.517694064,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,12.05087676,11.50429521,17.62073096,9.680892101,0,0
CHILOECHELA RESTAURANT,634633,1574620,Restaurant,Risk 1 (High),20/09/2011,Canvass,0,2,16/01/2011,15/01/2013,4213 W NORTH AVE,CHICAGO,IL,60639,30,w_30_p_18,25,Retail Food Establishment,"(41.90970025525388, -87.73196603723905)",4.594406393,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,22.03142319,23.1396532,17.17683549,17.96695301,0,0
EINSTEIN BROS BAGELS # 2262,679679,1223717,Restaurant,Risk 1 (High),13/03/2012,Canvass,0,1.630136986,16/02/2012,15/02/2014,2212 N CLYBOURN AVE,CHICAGO,IL,60614,32,w_32_p_37,18,Retail Food Establishment,"(41.921866369020044, -87.66496089605786)",5.073858447,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,27.41857983,20.96956465,7.830358881,59.20873905,1,0
METRO DELI,614628,44843,Restaurant,Risk 1 (High),28/11/2011,Canvass,0,0.575342466,16/09/2010,15/09/2012,210 S CANAL ST 1ST,CHICAGO,IL,60606,2,w_2_p_12,1,Retail Food Establishment,"(41.878961784808446, -87.63973261184394)",4.035616438,1,0,1,0,0,1,0,0,0,0,1,1,1,grocery,9.196706261,18.84936368,4.46E-07,1.979069197,0,0
SUB WAY,920312,1446002,Restaurant,Risk 1 (High),28/03/2013,Canvass,0,0.287671233,16/10/2012,15/10/2014,1505 E 87TH ST,CHICAGO,IL,60619,8,w_8_p_58,4,Retail Food Establishment,"(41.73677276334606, -87.5878032072112)",5.367009132,0,0,0,0,0,0,0,0,0,0,1,1,1,sandwich,12.76163633,14.06548781,19.1925757,3.928186224,1,0
Subway,1321355,2163012,Restaurant,Risk 1 (High),15/01/2013,Canvass,0,0.553424658,02/07/2012,15/07/2014,4157 W PETERSON AVE 1ST FLOOR,CHICAGO,IL,60646,39,w_39_p_,NA,Retail Food Establishment,"(41.98996531393315, -87.73343294255409)",0.539840183,0,0,0,0,0,0,0,0,0,0,5,5,5,sandwich,16.08241724,1.723735177,10.47810783,0.86982257,0,1
VINH PHAT B.B.Q,1235714,2156671,Restaurant,Risk 1 (High),02/04/2013,Canvass,0,0.873972603,25/05/2012,15/06/2014,1113-1115 W ARGYLE ST 1ST,CHICAGO,IL,60640,48,w_48_p_55,20,Retail Food Establishment,"(41.97315618640088, -87.65831548924287)",0.854794521,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,13.75857132,69.68131918,0.539472358,14.73547101,0,1
MISKA'S LIQUOR & DELI,1098514,4887,Grocery Store,Risk 3 (Low),13/08/2012,Canvass,0,2,16/12/2010,15/12/2012,2150-2158 W BELMONT AVE 1,CHICAGO,IL,60618,32,w_32_p_42,19,Retail Food Establishment,"(41.93962831430968, -87.68278185109797)",5.49303653,0,1,0,1,0,0,0,0,0,0,1,1,1,grocery,14.43031495,23.10468388,24.71844625,73.08658967,0,1
FAIRPLAY FOODS,1151488,10940,Grocery Store,Risk 1 (High),30/07/2013,Canvass,0,0.663013699,16/12/2011,15/12/2013,2200 S WESTERN AVE 1ST #,CHICAGO,IL,60608,25,w_25_p_8,10,Retail Food Establishment,"(41.85198383957328, -87.68578570420526)",5.70673516,0,0,1,1,0,0,0,0,0,0,2,2,2,mart,6.988943512,34.14272034,16.03693257,13.42926924,0,0
BASIL LEAF CAFE/SAGE,1092573,1937482,Restaurant,Risk 1 (High),23/08/2013,Canvass,0,0.794520548,16/04/2013,15/04/2015,2461-2467 N CLARK ST 1ST,CHICAGO,IL,60614,43,w_43_p_27,19,Retail Food Establishment,"(41.92716896806323, -87.64126869571744)",4.575228311,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,26.05345194,43.32951851,9.387385004,47.37753622,1,0
Pete the Greek Restaurant,598513,2113882,Restaurant,Risk 1 (High),12/12/2011,Canvass,0,0.260273973,13/09/2011,15/09/2013,1215 S ASHLAND AVE FIRST,CHICAGO,IL,60608,2,w_2_p_,NA,Retail Food Establishment,"(41.86642816801653, -87.66623647680325)",0.246689498,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,3.227485423,6.51823064,16.0068557,5.521984785,0,0
SUBWAY,1296266,2158242,Restaurant,Risk 1 (High),10/01/2013,Canvass,0,0.536986301,03/07/2012,15/07/2014,7358 S STONY ISLAND AVE 1ST,CHICAGO,IL,60649,5,w_5_p_19,3,Retail Food Establishment,"(41.76063238325362, -87.58633266221408)",0.523401826,0,0,0,0,0,0,0,0,0,0,5,5,5,sandwich,35.22835903,22.52587702,13.42273738,7.164502955,1,1
CITGO,1296531,2070051,Grocery Store,Risk 3 (Low),21/08/2013,Canvass,0,0.904109589,16/01/2013,15/01/2015,6700-6718 S JEFFERY BLVD 1ST,CHICAGO,IL,60649,5,w_5_p_43,3,Retail Food Establishment,"(41.77336840854663, -87.57663855217714)",2.50673516,0,1,0,0,0,0,0,0,0,1,5,5,5,mart,47.81965494,10.30271939,9.353830497,2.429830417,1,1
AMERICA'S DOG,679209,2069938,Restaurant,Risk 1 (High),13/03/2012,Canvass,0,0.567123288,22/12/2010,15/03/2013,11601 W TOUHY AVE TERMINAL 1,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",1.224543379,0,0,0,0,0,0,0,0,0,0,5,4,3,dinner,1.50E-218,1.18E-186,3.37E-239,5.28E-204,0,1
MCDONALDS,1326412,51011,Other,Risk 1 (High),18/03/2013,Canvass,0,0.956164384,16/07/2011,15/07/2013,1004 W WILSON AVE # 1ST,CHICAGO,IL,60640,46,w_46_p_38,19,Retail Food Establishment,"(41.965537226618295, -87.65502740724979)",5.591780822,0,0,0,0,0,0,0,0,0,0,5,5,5,dinner,13.08146848,17.63325757,0.02273662,40.13883637,1,0
NOON O KABAB,1098874,54101,Restaurant,Risk 1 (High),12/03/2013,Canvass,0,0.364383562,16/09/2011,15/09/2013,4661 N KEDZIE AVE 1ST,CHICAGO,IL,60625,33,w_33_p_26,17,Retail Food Establishment,"(41.966280768751815, -87.70826052165359)",5.323173516,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,34.94288256,61.91153703,21.52087735,37.10256931,0,1
VITO & ANGELO PIZZERIA INC.,1286189,2064183,Restaurant,Risk 1 (High),29/10/2012,Canvass,0,1.432876712,08/11/2010,15/11/2012,3644 W FULLERTON AVE 1ST,CHICAGO,IL,60647,35,w_35_p_23,25,Retail Food Establishment,"(41.92469107502236, -87.71882928689791)",1.975228311,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,34.89619716,54.60838084,22.97178449,111.1845456,1,0
AMARIT RESTAURANT,614655,1801618,Restaurant,Risk 1 (High),08/12/2011,Canvass,0,0.561643836,16/03/2011,15/03/2013,600 S DEARBORN ST 1,CHICAGO,IL,60605,2,w_2_p_54,1,Retail Food Establishment,"(41.87448116568133, -87.62935653990546)",4.726141553,1,0,0,0,0,0,0,0,0,0,1,1,1,dinner,19.38030951,21.14081781,0.012814458,22.538024,0,0
BEAT KITCHEN,1188541,1694767,Restaurant,Risk 1 (High),21/03/2013,Canvass,0,0.945205479,16/12/2012,15/12/2014,2100 W BELMONT AVE 1ST & 2ND,CHICAGO,IL,60618,32,w_32_p_42,19,Retail Food Establishment,"(41.93965193153802, -87.6809032053269)",6.095776256,1,1,0,0,0,1,0,0,0,0,1,1,1,dinner,26.09750216,15.28460324,12.84256551,108.5465237,0,1
BIRRIERIA REYES DE OCOTLAN,1321262,61314,Restaurant,Risk 1 (High),10/01/2013,Canvass,0,1.301369863,16/12/2011,15/12/2013,1322 W 18TH ST  1,CHICAGO,IL,60608,25,w_25_p_24,12,Retail Food Establishment,"(41.85800746175098, -87.65994694485632)",5.904109589,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,10.54204661,17.41630565,11.22719288,7.145115024,0,0
A.P. DELI INC. XI,1202666,2069193,Restaurant,Risk 2 (Medium),27/02/2013,Canvass,0,0.531506849,16/01/2013,15/01/2015,5251 W MADISON ST 1ST,CHICAGO,IL,60644,29,w_29_p_14,15,Retail Food Establishment,"(41.88023794131478, -87.7570752542927)",2.17260274,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,18.60770944,42.3219,73.66292349,48.75674462,1,0
INTERNATIONAL SUPERMARKET INC,529386,16712,Other,Risk 1 (High),09/11/2011,Canvass,0,0.498630137,16/01/2010,15/01/2012,4556 S ASHLAND AVE,CHICAGO,IL,60609,3,w_3_p_13,9,Retail Food Establishment,"(41.81056567737924, -87.66517051690172)",4.731506849,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,17.27457445,24.87093254,7.419749518,34.37514445,1,0
CAPRI PIZZA,1296371,4323,Restaurant,Risk 1 (High),15/05/2013,Canvass,0,0.35890411,16/07/2012,15/07/2014,8820-8824 S COMMERCIAL AVE,CHICAGO,IL,60617,10,w_10_p_43,4,Retail Food Establishment,"(41.7348977118572, -87.55152211437283)",5.750684932,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,31.1759362,16.31249269,24.48646542,12.24673681,1,1
INTERCONTINENTAL HOTEL CHICAGO,1336085,1848055,Restaurant,Risk 1 (High),13/06/2013,Canvass,0,1.416438356,16/03/2013,15/03/2015,505 N MICHIGAN AVE,CHICAGO,IL,60611,42,w_42_p_53,18,Retail Food Establishment,"(41.891120593048875, -87.62398870432278)",5.462899543,1,0,0,0,0,1,0,1,0,0,1,1,1,cater,33.18089547,19.45104883,7.58E-05,18.05890093,0,1
CHICAGO O'HARE MARRIOTT HOTEL,1335592,34348,Restaurant,Risk 1 (High),16/05/2013,Canvass,0,0.64109589,16/03/2013,15/03/2015,8535 W HIGGINS RD 1,CHICAGO,IL,60631,41,w_41_p_28,16,Retail Food Establishment,"(41.9867885856625, -87.84012417346162)",6.005479452,1,0,0,0,0,0,0,0,0,0,3,1,1,cater,1.076838834,0.303959962,0.002792133,0.171806052,0,1
BIRRIERIA OCOTLAN,1155050,3522,Restaurant,Risk 1 (High),17/05/2013,Canvass,0,0.476712329,16/07/2012,15/07/2014,8726 S COMMERCIAL AVE 1ST,CHICAGO,IL,60617,10,w_10_p_43,4,Retail Food Establishment,"(41.73655088235199, -87.55155814958718)",5.756164384,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,28.64186203,22.37609558,22.68483968,9.113747186,0,0
TANGO SUR,1326905,1804060,Restaurant,Risk 1 (High),11/04/2013,Canvass,0,2,16/06/2012,15/06/2014,3761-3763 N SOUTHPORT AVE 1ST,CHICAGO,IL,60613,44,w_44_p_25,19,Retail Food Establishment,"(41.95062248171648, -87.66396865506773)",5.991780822,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,13.70829075,22.82180028,11.38995274,55.92715512,0,0
"NEVERIA AUROS, INC.",1174270,1515263,Restaurant,Risk 2 (Medium),18/06/2012,Canvass,0,1.087671233,16/08/2010,15/08/2012,3633 W 26TH ST,CHICAGO,IL,60623,22,w_22_p_28,10,Retail Food Establishment,"(41.84425865447129, -87.71594584494551)",4.843835616,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,16.12960641,23.19490074,49.35139212,37.69564178,0,0
"SUSHI AVENUE, INCORPORATED",1322376,1959568,Grocery Store,Risk 1 (High),25/02/2013,Canvass,0,0.35890411,16/02/2013,15/02/2015,3300 N ASHLAND AVE 1,CHICAGO,IL,60657,44,w_44_p_47,19,Retail Food Establishment,"(41.94156585778224, -87.6688604029088)",3.939840183,0,0,0,0,0,0,0,0,0,0,2,2,2,asian,21.46204004,37.53775358,27.63782367,95.12983139,0,0
Gategourmet,1229409,56366,Other,Risk 1 (High),06/06/2012,Canvass,0,0.463013699,16/01/2012,15/01/2014,11601 W TOUHY AVE  O'HAR,CHICAGO,IL,60666,41,w_41_p_27,16,Retail Food Establishment,"(42.008536400868735, -87.91442843927047)",5.30673516,0,0,0,0,0,0,0,1,0,0,1,1,1,unknown,3.23E-210,5.24E-189,1.53E-232,5.20E-207,0,0
Rodan,1285622,1247087,Restaurant,Risk 1 (High),28/09/2012,Canvass,0,1.978082192,16/11/2010,15/11/2012,1530 N MILWAUKEE AVE,CHICAGO,IL,60622,1,w_1_p_8,14,Retail Food Establishment,"(41.90924319069685, -87.6759186557237)",4.871118721,1,0,0,0,0,0,0,0,0,0,1,1,1,unknown,57.33369999,44.51783849,20.65717913,50.18578705,1,1
RMN CORP,1354096,27520,Restaurant,Risk 2 (Medium),07/08/2013,Canvass,0,1.526027397,16/02/2013,15/02/2015,3214 N KIMBALL AVE,CHICAGO,IL,60618,35,w_35_p_24,17,Retail Food Establishment,"(41.939731753032866, -87.71266537793763)",5.980821918,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,41.27110383,16.92316492,25.64058897,45.44789517,0,0
DUNKIN DONUTS,1202396,44033,Restaurant,Risk 2 (Medium),23/08/2012,Canvass,0,0.983561644,16/06/2011,15/06/2013,5448 S PULASKI RD  1,CHICAGO,IL,60632,23,w_23_p_6,8,Retail Food Establishment,"(41.79358147774714, -87.72331644947327)",5.024657534,0,0,0,0,0,0,0,0,0,0,5,5,5,breakfast,16.96903733,5.794993865,17.96199169,15.35300277,1,1
FAMILY DOLLAR STORE #6944,1227562,1620933,Grocery Store,Risk 3 (Low),13/09/2012,Canvass,0,2,16/11/2011,15/11/2013,2610 W 71ST ST,CHICAGO,IL,60629,18,w_18_p_50,8,Retail Food Establishment,"(41.76471852659275, -87.68865923181421)",4.830022831,0,1,1,0,0,0,0,0,0,0,1,1,1,mart,37.85082917,54.20000566,44.87154502,34.70203458,0,1
SUBWAY SANDWICHES,1324529,43981,Restaurant,Risk 1 (High),24/06/2013,Canvass,0,0.931506849,16/05/2013,15/05/2015,118 S CLINTON ST 1ST,CHICAGO,IL,60661,2,w_2_p_12,1,Retail Food Establishment,"(41.87995707099538, -87.64128000375057)",6.112328767,0,0,0,0,0,0,0,0,0,0,5,5,5,sandwich,7.249903196,6.550565523,2.791304023,8.421300187,1,0
THAI ON CLARK,1235672,1649361,Restaurant,Risk 1 (High),28/02/2013,Canvass,0,1.136986301,16/07/2011,15/07/2013,4641 N CLARK ST 1ST,CHICAGO,IL,60640,47,w_47_p_41,19,Retail Food Establishment,"(41.96649998414206, -87.66684656459884)",5.290410959,0,0,0,0,0,0,0,0,0,0,1,1,1,asian,20.19419178,24.8149647,6.441957444,26.62288462,1,0
THE MAYFIELD  INC,1305359,39192,Restaurant,Risk 1 (High),22/07/2013,Canvass,0,0.720547945,16/01/2012,15/01/2014,6072 S ARCHER AVE  GROUN,CHICAGO,IL,60638,23,w_23_p_42,8,Retail Food Establishment,"(41.7947531566514, -87.76937662292175)",6.432762557,1,0,0,0,0,1,0,0,0,0,1,1,1,unknown,1.162833597,12.68512873,20.6210483,6.059134349,0,0
CLUB LAGO,1139088,7025,Restaurant,Risk 1 (High),19/08/2013,Canvass,0,1.739726027,16/05/2012,15/05/2014,331 W SUPERIOR ST 1ST,CHICAGO,IL,60610,42,w_42_p_68,18,Retail Food Establishment,"(41.89544525871272, -87.63707141187533)",6.509474886,1,0,0,0,0,0,0,0,0,0,1,1,1,bar,41.25648522,6.895565603,0.079668061,9.920863692,0,0
MILO'S PITA PLACE LTD.,1106610,2109761,Restaurant,Risk 1 (High),07/06/2013,Canvass,0,1.063013699,17/08/2011,15/09/2013,6310 N WESTERN AVE 1ST,CHICAGO,IL,60659,50,w_50_p_43,24,Retail Food Establishment,"(41.996281829828234, -87.68998284906789)",1.808219178,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,17.82445193,33.34934257,9.463327765,46.38755305,0,1
SHERATON CHICAGO HOTEL/TOWERS,1138395,23337,Restaurant,Risk 1 (High),17/07/2012,Canvass,0,0.767123288,16/03/2011,15/03/2013,301 E NORTH WATER ST  BANQU,CHICAGO,IL,60611,42,w_42_p_54,18,Retail Food Establishment,"(41.88945828010943, -87.62036837642913)",5.175342466,0,0,0,1,0,0,0,0,0,0,1,1,1,unknown,15.89160597,4.032912476,2.22E-06,2.888552244,1,0
SUPER AVENIDA FRUTERIA,1202551,45237,Grocery Store,Risk 1 (High),11/12/2012,Canvass,0,1.128767123,16/06/2011,15/06/2013,2557 W POPE JOHN PAUL II DR 1ST,CHICAGO,IL,60632,12,w_12_p_19,9,Retail Food Establishment,"(41.81551345187948, -87.68938070928675)",5.326141553,0,1,1,0,0,0,0,0,0,0,1,1,1,unknown,40.52054096,22.44997188,12.35522375,13.78898098,1,1
CENTRAL BAKERY,679983,5604,Other,Risk 2 (Medium),19/03/2012,Canvass,0,1.263013699,16/11/2011,15/11/2013,2218 N CALIFORNIA AVE 1ST,CHICAGO,IL,60647,35,w_35_p_10,14,Retail Food Establishment,"(41.92226234529546, -87.69748457198632)",4.342351598,0,0,0,0,0,0,0,0,0,0,2,2,2,breakfast,40.94002973,38.29975812,20.18960063,38.61941347,0,0
ROSELAND PIZZAS AND TACOS CO,1154448,1576258,Restaurant,Risk 1 (High),11/07/2012,Canvass,0,2,16/09/2011,15/09/2013,241 E 115TH ST,CHICAGO,IL,60628,9,w_9_p_28,5,Retail Food Establishment,"(41.68527963752505, -87.61640258132084)",4.654680365,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,22.2072733,12.57928034,26.42440239,4.029193552,0,0
"LA BAHIA DE ACAPULCO, INC.",529372,2042857,Restaurant,Risk 1 (High),02/11/2011,Canvass,0,0.35890411,16/07/2010,15/07/2012,1632 W 47TH ST 1,CHICAGO,IL,60609,3,w_3_p_13,9,Retail Food Establishment,"(41.808698515449116, -87.6662339034892)",1.298630137,0,0,0,0,0,0,0,0,0,0,1,1,1,spanish,18.93696237,23.70987969,13.0113901,62.06097784,0,0
OKOCIM BAR & GRILL,1329254,24710,Restaurant,Risk 2 (Medium),17/04/2013,Canvass,0,0.589041096,16/10/2011,15/10/2013,6801 W ADDISON ST,CHICAGO,IL,60634,36,w_36_p_13,16,Retail Food Establishment,"(41.94536819189902, -87.79604350308765)",5.421803653,0,1,0,0,0,0,1,0,0,0,1,1,1,bar,11.16730294,17.93713635,18.0850884,7.556768977,1,0
FOX'S BEVERLY PUB,1151201,149,Restaurant,Risk 1 (High),27/03/2013,Canvass,0,0.868493151,16/07/2011,15/07/2013,9956 S WESTERN AVE,CHICAGO,IL,60643,19,w_19_p_53,22,Retail Food Establishment,"(41.71201213322909, -87.68193540843004)",5.616438356,1,0,0,0,0,0,0,0,0,0,1,1,1,bar,2.11916587,0.224589794,8.664137923,0.500109752,0,0
CARLS RED HOTS,1285573,1442042,Restaurant,Risk 2 (Medium),27/09/2012,Canvass,0,1.197260274,16/07/2012,15/07/2014,1957 E 83RD ST,CHICAGO,IL,60617,8,w_8_p_49,4,Retail Food Establishment,"(41.744207953143764, -87.57694560331278)",5.120547945,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,16.33693324,15.67058015,18.08581597,5.050030786,0,1
TRE KRONOR RESTAURANT,1098869,69257,Restaurant,Risk 1 (High),08/03/2013,Canvass,0,0.906849315,16/09/2011,15/09/2013,3258 W FOSTER AVE,CHICAGO,IL,60625,39,w_39_p_43,17,Retail Food Establishment,"(41.97583112819268, -87.71106022614639)",5.312328767,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,6.434310274,17.40781164,30.65383812,19.13742826,0,1
A & M FOOD,673244,76929,Grocery Store,Risk 3 (Low),14/12/2011,Canvass,0,2,16/07/2011,15/07/2013,1306 W 95TH ST 1ST,CHICAGO,IL,60643,21,w_21_p_51,22,Retail Food Establishment,"(41.72141444642121, -87.6556979807769)",4.331621005,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,20.82976304,12.0294392,51.59075949,7.932476058,0,0
Backyard Grill,1271279,1514864,Restaurant,Risk 1 (High),23/07/2012,Canvass,0,1.246575342,16/11/2010,15/11/2012,6355 N PULASKI RD,CHICAGO,IL,60646,39,w_39_p_32,17,Retail Food Establishment,"(41.9969891812556, -87.72876514510317)",4.687557078,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,10.49315802,6.684542034,8.597127795,3.353131205,1,0
NOAH ARK FOOD,1072216,1964001,Grocery Store,Risk 2 (Medium),22/10/2012,Canvass,0,2,16/07/2011,15/07/2013,5539 S MICHIGAN AVE 1,CHICAGO,IL,60637,20,w_20_p_31,2,Retail Food Establishment,"(41.79329599672656, -87.62228488339794)",3.506849315,0,1,0,0,0,0,0,0,0,0,1,1,1,mart,39.7549525,20.38381051,0.599983405,9.693712553,0,1
ALDI #70,606489,1997726,Grocery Store,Risk 3 (Low),16/11/2011,Canvass,0,2,17/11/2009,15/01/2012,7627 S ASHLAND AVE 1,CHICAGO,IL,60620,17,w_17_p_29,6,Retail Food Establishment,"(41.75499091747782, -87.66340415578101)",1.997260274,0,0,0,0,0,0,0,0,0,0,1,1,1,grocery,25.88385703,75.46115075,30.90073635,50.71818807,0,0
4 BROTHERS FOOD MART CORP.,547931,1980274,Grocery Store,Risk 3 (Low),06/01/2012,Canvass,0,1.495890411,16/05/2011,15/05/2013,4755 W MADISON ST 1ST,CHICAGO,IL,60644,28,w_28_p_40,11,Retail Food Establishment,"(41.88039160918262, -87.74500123212285)",1.712442922,0,1,1,0,0,0,0,0,0,0,1,1,1,mart,33.00073056,17.63174628,28.47545789,38.35721577,1,1
TASTEE FREEZ,509366,2009136,Restaurant,Risk 1 (High),14/10/2011,Canvass,0,1.02739726,16/06/2011,15/06/2013,4400 S CALIFORNIA AVE 1,CHICAGO,IL,60632,12,w_12_p_10,9,Retail Food Establishment,"(41.81364168737443, -87.69451453758582)",1.616324201,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,32.89932313,21.07948972,76.34027963,84.7740871,0,0
CARMS SNACK SHOP,1353558,3887,Restaurant,Risk 1 (High),09/07/2013,Canvass,0,0.893150685,16/05/2012,15/05/2014,1057 W POLK ST  1,CHICAGO,IL,60607,25,w_25_p_25,12,Retail Food Establishment,"(41.87172647304121, -87.65348716348021)",6.153424658,0,0,0,0,0,0,0,0,0,0,1,1,1,mart,30.46112093,5.291508812,14.45252359,15.7288379,0,0
PIZZA TANGO INC,679759,1879666,Restaurant,Risk 1 (High),09/03/2012,Canvass,0,1.120547945,16/12/2011,15/12/2013,2859 W CERMAK RD 1ST FLOOR 1,CHICAGO,IL,60623,12,w_12_p_7,10,Retail Food Establishment,"(41.85175897917078, -87.69794352109747)",4.205479452,0,0,0,0,0,0,0,0,0,0,1,1,1,italian,33.00990265,38.15055435,31.1052825,18.0336258,0,0
LA PERLA TAPATIA,659926,2093889,Restaurant,Risk 1 (High),09/01/2012,Canvass,0,0.594520548,24/06/2011,15/07/2013,3251 W NORTH AVE 1 1,CHICAGO,IL,60647,26,w_26_p_39,14,Retail Food Establishment,"(41.90997648049417, -87.70907871582135)",0.545319635,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,44.70291644,63.4907954,28.38430019,39.44113348,0,1
D.O.C. WINE BAR,1300416,1516815,Restaurant,Risk 1 (High),09/11/2012,Canvass,0,2,16/04/2011,15/04/2013,2602 N CLARK ST,CHICAGO,IL,60614,43,w_43_p_57,19,Retail Food Establishment,"(41.92965482376894, -87.64312758987808)",5.490525114,1,0,0,0,0,0,0,0,0,0,1,1,1,mart,72.3119169,22.0440764,17.96803335,110.8762815,0,0
P S BANGKOK RESTAURANT II,1285245,7385,Restaurant,Risk 1 (High),13/09/2012,Canvass,0,1.778082192,16/04/2011,15/04/2013,2521 N HALSTED ST 1ST,CHICAGO,IL,60614,43,w_43_p_6,19,Retail Food Establishment,"(41.92801127516995, -87.64870592598464)",5.334246575,0,0,0,0,0,0,0,0,0,0,1,1,1,dinner,65.24476789,22.04429369,8.660042244,105.0409564,0,1
COSTELLO'S SANDWICHES,1300359,1986574,Restaurant,Risk 1 (High),06/11/2012,Canvass,0,2,16/09/2011,15/09/2013,4647 N LINCOLN AVE 1,CHICAGO,IL,60625,47,w_47_p_33,19,Retail Food Establishment,"(41.96620156500102, -87.68680134395211)",2.956164384,0,0,0,0,0,0,0,0,0,0,2,2,1,sandwich,24.78437403,13.08904881,4.227462393,26.04846662,1,1
HABILITATIVE SYSTEMS INC,1202723,18365,Other,Risk 1 (High),09/04/2013,Canvass,1,1.728767123,16/05/2011,15/05/2013,415 S KILPATRICK AVE  1ST,CHICAGO,IL,60644,24,w_24_p_7,11,Retail Food Establishment,"(41.874531835468545, -87.7424724594457)",5.904109589,0,0,0,0,0,0,0,0,0,0,1,1,1,unknown,18.63590707,29.23859361,18.25363673,31.80601325,1,0
EASTERN BREADSTONE BAKERY,1106518,1920816,Other,Risk 2 (Medium),29/04/2013,Canvass,0,1.336986301,16/02/2013,15/02/2015,2818 W DEVON AVE 1ST,CHICAGO,IL,60659,50,w_50_p_33,24,Retail Food Establishment,"(41.997655797973884, -87.70046566561139)",4.462899543,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,55.42010659,54.49577618,34.41904421,184.6418985,1,1
Asado Coffee Company,517739,1942762,Restaurant,Risk 2 (Medium),10/02/2012,Canvass,0,1.482191781,16/06/2010,15/06/2012,1432 W IRVING PARK RD 1,CHICAGO,IL,60613,47,w_47_p_24,19,Retail Food Establishment,"(41.954446303973185, -87.66553512156656)",3.126027397,0,0,0,0,0,0,0,0,0,0,1,1,1,breakfast,17.70911771,48.16391209,2.04052182,26.52606576,0,0
